"ID";"Geslacht";"LeeftijdOp31December";"Geboorteland";"BurgerlijkeStaat";"Perioden";"Immigratie_1"
"25266";"T001038";"10000";"G008753";"1050   ";"2007JJ00";"       0"
"25267";"T001038";"10000";"G008753";"1050   ";"2008JJ00";"       0"
"25268";"T001038";"10000";"G008753";"1050   ";"2009JJ00";"       0"
"25269";"T001038";"10000";"G008753";"1050   ";"2010JJ00";"       0"
"25270";"T001038";"10000";"G008753";"1050   ";"2011JJ00";"       1"
"25271";"T001038";"10000";"G008753";"1050   ";"2012JJ00";"       5"
"25272";"T001038";"10000";"G008753";"1050   ";"2013JJ00";"      12"
"25273";"T001038";"10000";"G008753";"1050   ";"2014JJ00";"      27"
"25274";"T001038";"10000";"G008753";"1050   ";"2015JJ00";"      57"
"25275";"T001038";"10000";"G008753";"1050   ";"2016JJ00";"     186"
"25276";"T001038";"10000";"G008753";"1050   ";"2017JJ00";"     174"
"25277";"T001038";"10000";"G008753";"1080   ";"1995JJ00";"       1"
"25278";"T001038";"10000";"G008753";"1080   ";"1996JJ00";"       0"
"25279";"T001038";"10000";"G008753";"1080   ";"1997JJ00";"       1"
"25280";"T001038";"10000";"G008753";"1080   ";"1998JJ00";"       0"
"25281";"T001038";"10000";"G008753";"1080   ";"1999JJ00";"       2"
"25282";"T001038";"10000";"G008753";"1080   ";"2000JJ00";"       4"
"25283";"T001038";"10000";"G008753";"1080   ";"2001JJ00";"       5"
"25284";"T001038";"10000";"G008753";"1080   ";"2002JJ00";"       2"
"25285";"T001038";"10000";"G008753";"1080   ";"2003JJ00";"       1"
"25286";"T001038";"10000";"G008753";"1080   ";"2004JJ00";"       2"
"25287";"T001038";"10000";"G008753";"1080   ";"2005JJ00";"       0"
"25288";"T001038";"10000";"G008753";"1080   ";"2006JJ00";"       2"
"25289";"T001038";"10000";"G008753";"1080   ";"2007JJ00";"       5"
"25290";"T001038";"10000";"G008753";"1080   ";"2008JJ00";"       0"
"25291";"T001038";"10000";"G008753";"1080   ";"2009JJ00";"       9"
"25292";"T001038";"10000";"G008753";"1080   ";"2010JJ00";"       7"
"25293";"T001038";"10000";"G008753";"1080   ";"2011JJ00";"       7"
"25294";"T001038";"10000";"G008753";"1080   ";"2012JJ00";"       8"
"25295";"T001038";"10000";"G008753";"1080   ";"2013JJ00";"      12"
"25296";"T001038";"10000";"G008753";"1080   ";"2014JJ00";"      26"
"25297";"T001038";"10000";"G008753";"1080   ";"2015JJ00";"      47"
"25298";"T001038";"10000";"G008753";"1080   ";"2016JJ00";"     195"
"25299";"T001038";"10000";"G008753";"1080   ";"2017JJ00";"      83"
"26933";"T001038";"10000";"G008766";"1010   ";"1995JJ00";"    2555"
"26934";"T001038";"10000";"G008766";"1010   ";"1996JJ00";"    3441"
"26935";"T001038";"10000";"G008766";"1010   ";"1997JJ00";"    3622"
"26936";"T001038";"10000";"G008766";"1010   ";"1998JJ00";"    2903"
"26937";"T001038";"10000";"G008766";"1010   ";"1999JJ00";"    2217"
"26938";"T001038";"10000";"G008766";"1010   ";"2000JJ00";"    2581"
"26939";"T001038";"10000";"G008766";"1010   ";"2001JJ00";"    2954"
"26940";"T001038";"10000";"G008766";"1010   ";"2002JJ00";"    2989"
"26941";"T001038";"10000";"G008766";"1010   ";"2003JJ00";"    3013"
"26942";"T001038";"10000";"G008766";"1010   ";"2004JJ00";"    2155"
"26943";"T001038";"10000";"G008766";"1010   ";"2005JJ00";"    1833"
"26944";"T001038";"10000";"G008766";"1010   ";"2006JJ00";"    1803"
"26945";"T001038";"10000";"G008766";"1010   ";"2007JJ00";"    1721"
"26946";"T001038";"10000";"G008766";"1010   ";"2008JJ00";"    2485"
"26947";"T001038";"10000";"G008766";"1010   ";"2009JJ00";"    2451"
"26948";"T001038";"10000";"G008766";"1010   ";"2010JJ00";"    2410"
"26949";"T001038";"10000";"G008766";"1010   ";"2011JJ00";"    2069"
"26950";"T001038";"10000";"G008766";"1010   ";"2012JJ00";"    1952"
"26951";"T001038";"10000";"G008766";"1010   ";"2013JJ00";"    1787"
"26952";"T001038";"10000";"G008766";"1010   ";"2014JJ00";"    1809"
"26953";"T001038";"10000";"G008766";"1010   ";"2015JJ00";"    1966"
"26954";"T001038";"10000";"G008766";"1010   ";"2016JJ00";"    2516"
"26955";"T001038";"10000";"G008766";"1010   ";"2017JJ00";"    3334"
"26956";"T001038";"10000";"G008766";"1020   ";"1995JJ00";"    2071"
"26957";"T001038";"10000";"G008766";"1020   ";"1996JJ00";"    2637"
"26958";"T001038";"10000";"G008766";"1020   ";"1997JJ00";"    2533"
"26959";"T001038";"10000";"G008766";"1020   ";"1998JJ00";"    2431"
"26960";"T001038";"10000";"G008766";"1020   ";"1999JJ00";"    2505"
"26961";"T001038";"10000";"G008766";"1020   ";"2000JJ00";"    2722"
"26962";"T001038";"10000";"G008766";"1020   ";"2001JJ00";"    2930"
"26963";"T001038";"10000";"G008766";"1020   ";"2002JJ00";"    3077"
"26964";"T001038";"10000";"G008766";"1020   ";"2003JJ00";"    3577"
"26965";"T001038";"10000";"G008766";"1020   ";"2004JJ00";"    2335"
"26966";"T001038";"10000";"G008766";"1020   ";"2005JJ00";"    1463"
"26967";"T001038";"10000";"G008766";"1020   ";"2006JJ00";"    1248"
"26968";"T001038";"10000";"G008766";"1020   ";"2007JJ00";"     999"
"26969";"T001038";"10000";"G008766";"1020   ";"2008JJ00";"    1404"
"26970";"T001038";"10000";"G008766";"1020   ";"2009JJ00";"    1463"
"26971";"T001038";"10000";"G008766";"1020   ";"2010JJ00";"    1777"
"26972";"T001038";"10000";"G008766";"1020   ";"2011JJ00";"    1745"
"26973";"T001038";"10000";"G008766";"1020   ";"2012JJ00";"    1668"
"26974";"T001038";"10000";"G008766";"1020   ";"2013JJ00";"    1744"
"26975";"T001038";"10000";"G008766";"1020   ";"2014JJ00";"    1506"
"26976";"T001038";"10000";"G008766";"1020   ";"2015JJ00";"    1493"
"26977";"T001038";"10000";"G008766";"1020   ";"2016JJ00";"    1683"
"26978";"T001038";"10000";"G008766";"1020   ";"2017JJ00";"    2271"
"26979";"T001038";"10000";"G008766";"1050   ";"1995JJ00";"      25"
"26980";"T001038";"10000";"G008766";"1050   ";"1996JJ00";"      19"
"26981";"T001038";"10000";"G008766";"1050   ";"1997JJ00";"      17"
"26982";"T001038";"10000";"G008766";"1050   ";"1998JJ00";"      14"
"26983";"T001038";"10000";"G008766";"1050   ";"1999JJ00";"      20"
"26984";"T001038";"10000";"G008766";"1050   ";"2000JJ00";"      15"
"26985";"T001038";"10000";"G008766";"1050   ";"2001JJ00";"      22"
"26986";"T001038";"10000";"G008766";"1050   ";"2002JJ00";"      17"
"26987";"T001038";"10000";"G008766";"1050   ";"2003JJ00";"      13"
"26988";"T001038";"10000";"G008766";"1050   ";"2004JJ00";"      13"
"26989";"T001038";"10000";"G008766";"1050   ";"2005JJ00";"       6"
"26990";"T001038";"10000";"G008766";"1050   ";"2006JJ00";"      11"
"26991";"T001038";"10000";"G008766";"1050   ";"2007JJ00";"       9"
"26992";"T001038";"10000";"G008766";"1050   ";"2008JJ00";"       6"
"26993";"T001038";"10000";"G008766";"1050   ";"2009JJ00";"      14"
"26994";"T001038";"10000";"G008766";"1050   ";"2010JJ00";"      23"
"26995";"T001038";"10000";"G008766";"1050   ";"2011JJ00";"      31"
"26996";"T001038";"10000";"G008766";"1050   ";"2012JJ00";"      24"
"26997";"T001038";"10000";"G008766";"1050   ";"2013JJ00";"      21"
"26998";"T001038";"10000";"G008766";"1050   ";"2014JJ00";"      19"
"26999";"T001038";"10000";"G008766";"1050   ";"2015JJ00";"      16"
"27000";"T001038";"10000";"G008766";"1050   ";"2016JJ00";"      21"
"27001";"T001038";"10000";"G008766";"1050   ";"2017JJ00";"      36"
"27002";"T001038";"10000";"G008766";"1080   ";"1995JJ00";"      66"
"27003";"T001038";"10000";"G008766";"1080   ";"1996JJ00";"     112"
"27004";"T001038";"10000";"G008766";"1080   ";"1997JJ00";"     119"
"27005";"T001038";"10000";"G008766";"1080   ";"1998JJ00";"     112"
"27006";"T001038";"10000";"G008766";"1080   ";"1999JJ00";"      75"
"27007";"T001038";"10000";"G008766";"1080   ";"2000JJ00";"      75"
"27008";"T001038";"10000";"G008766";"1080   ";"2001JJ00";"      87"
"27009";"T001038";"10000";"G008766";"1080   ";"2002JJ00";"      98"
"27010";"T001038";"10000";"G008766";"1080   ";"2003JJ00";"     100"
"27011";"T001038";"10000";"G008766";"1080   ";"2004JJ00";"      77"
"27012";"T001038";"10000";"G008766";"1080   ";"2005JJ00";"      91"
"27013";"T001038";"10000";"G008766";"1080   ";"2006JJ00";"     113"
"27014";"T001038";"10000";"G008766";"1080   ";"2007JJ00";"     126"
"27015";"T001038";"10000";"G008766";"1080   ";"2008JJ00";"     153"
"27016";"T001038";"10000";"G008766";"1080   ";"2009JJ00";"     171"
"27017";"T001038";"10000";"G008766";"1080   ";"2010JJ00";"     250"
"27018";"T001038";"10000";"G008766";"1080   ";"2011JJ00";"     220"
"27019";"T001038";"10000";"G008766";"1080   ";"2012JJ00";"     243"
"27020";"T001038";"10000";"G008766";"1080   ";"2013JJ00";"     257"
"27021";"T001038";"10000";"G008766";"1080   ";"2014JJ00";"     236"
"27022";"T001038";"10000";"G008766";"1080   ";"2015JJ00";"     272"
"27023";"T001038";"10000";"G008766";"1080   ";"2016JJ00";"     294"
"27024";"T001038";"10000";"G008766";"1080   ";"2017JJ00";"     287"
