"ID";"Geslacht";"LeeftijdOp31December";"Geboorteland";"BurgerlijkeStaat";"Perioden";"Immigratie_1"
"2972640";"T001038";"60400";"G008575";"T001019";"2000JJ00";"     406"
"2972641";"T001038";"60400";"G008575";"T001019";"2001JJ00";"     519"
"2972642";"T001038";"60400";"G008575";"T001019";"2002JJ00";"     610"
"2972643";"T001038";"60400";"G008575";"T001019";"2003JJ00";"     517"
"2972644";"T001038";"60400";"G008575";"T001019";"2004JJ00";"     483"
"2972645";"T001038";"60400";"G008575";"T001019";"2005JJ00";"     496"
"2972646";"T001038";"60400";"G008575";"T001019";"2006JJ00";"     540"
"2972647";"T001038";"60400";"G008575";"T001019";"2007JJ00";"     617"
"2972648";"T001038";"60400";"G008575";"T001019";"2008JJ00";"     830"
"2972649";"T001038";"60400";"G008575";"T001019";"2009JJ00";"     743"
"2972650";"T001038";"60400";"G008575";"T001019";"2010JJ00";"     788"
"2972651";"T001038";"60400";"G008575";"T001019";"2011JJ00";"     934"
"2972652";"T001038";"60400";"G008575";"T001019";"2012JJ00";"     892"
"2972653";"T001038";"60400";"G008575";"T001019";"2013JJ00";"     855"
"2972654";"T001038";"60400";"G008575";"T001019";"2014JJ00";"     914"
"2972655";"T001038";"60400";"G008575";"T001019";"2015JJ00";"     913"
"2972656";"T001038";"60400";"G008575";"T001019";"2016JJ00";"     979"
"2972657";"T001038";"60400";"G008575";"T001019";"2017JJ00";"    1238"
"2974820";"T001038";"60400";"G008597";"T001019";"1995JJ00";"       3"
"2974821";"T001038";"60400";"G008597";"T001019";"1996JJ00";"       4"
"2974822";"T001038";"60400";"G008597";"T001019";"1997JJ00";"       7"
"2974823";"T001038";"60400";"G008597";"T001019";"1998JJ00";"       4"
"2974824";"T001038";"60400";"G008597";"T001019";"1999JJ00";"       6"
"2974825";"T001038";"60400";"G008597";"T001019";"2000JJ00";"      23"
"2974826";"T001038";"60400";"G008597";"T001019";"2001JJ00";"      21"
"2974827";"T001038";"60400";"G008597";"T001019";"2002JJ00";"      20"
"2974828";"T001038";"60400";"G008597";"T001019";"2003JJ00";"      18"
"2974829";"T001038";"60400";"G008597";"T001019";"2004JJ00";"      20"
"2974830";"T001038";"60400";"G008597";"T001019";"2005JJ00";"      23"
"2974831";"T001038";"60400";"G008597";"T001019";"2006JJ00";"      17"
"2974832";"T001038";"60400";"G008597";"T001019";"2007JJ00";"      22"
"2974833";"T001038";"60400";"G008597";"T001019";"2008JJ00";"      17"
"2974834";"T001038";"60400";"G008597";"T001019";"2009JJ00";"      46"
"2974835";"T001038";"60400";"G008597";"T001019";"2010JJ00";"      62"
"2974836";"T001038";"60400";"G008597";"T001019";"2011JJ00";"      73"
"2974837";"T001038";"60400";"G008597";"T001019";"2012JJ00";"      64"
"2974838";"T001038";"60400";"G008597";"T001019";"2013JJ00";"      74"
"2974839";"T001038";"60400";"G008597";"T001019";"2014JJ00";"     229"
"2974840";"T001038";"60400";"G008597";"T001019";"2015JJ00";"     217"
"2974841";"T001038";"60400";"G008597";"T001019";"2016JJ00";"     103"
"2974842";"T001038";"60400";"G008597";"T001019";"2017JJ00";"      21"
"2978730";"T001038";"60400";"G008633";"T001019";"1995JJ00";"     758"
"2978731";"T001038";"60400";"G008633";"T001019";"1996JJ00";"    1044"
"2978732";"T001038";"60400";"G008633";"T001019";"1997JJ00";"    1365"
"2978733";"T001038";"60400";"G008633";"T001019";"1998JJ00";"    1843"
"2978734";"T001038";"60400";"G008633";"T001019";"1999JJ00";"     675"
"2978735";"T001038";"60400";"G008633";"T001019";"2000JJ00";"    1047"
"2978736";"T001038";"60400";"G008633";"T001019";"2001JJ00";"     673"
"2978737";"T001038";"60400";"G008633";"T001019";"2002JJ00";"     281"
"2978738";"T001038";"60400";"G008633";"T001019";"2003JJ00";"     292"
"2978739";"T001038";"60400";"G008633";"T001019";"2004JJ00";"     275"
"2978740";"T001038";"60400";"G008633";"T001019";"2005JJ00";"     244"
"2978741";"T001038";"60400";"G008633";"T001019";"2006JJ00";"     290"
"2978742";"T001038";"60400";"G008633";"T001019";"2007JJ00";"     535"
"2978743";"T001038";"60400";"G008633";"T001019";"2008JJ00";"    1025"
"2978744";"T001038";"60400";"G008633";"T001019";"2009JJ00";"     810"
"2978745";"T001038";"60400";"G008633";"T001019";"2010JJ00";"     406"
"2978746";"T001038";"60400";"G008633";"T001019";"2011JJ00";"     375"
"2978747";"T001038";"60400";"G008633";"T001019";"2012JJ00";"     331"
"2978748";"T001038";"60400";"G008633";"T001019";"2013JJ00";"     316"
"2978749";"T001038";"60400";"G008633";"T001019";"2014JJ00";"     334"
"2978750";"T001038";"60400";"G008633";"T001019";"2015JJ00";"     355"
"2978751";"T001038";"60400";"G008633";"T001019";"2016JJ00";"     717"
"2978752";"T001038";"60400";"G008633";"T001019";"2017JJ00";"     430"
"2978845";"T001038";"60400";"G008634";"T001019";"1995JJ00";"     751"
"2978846";"T001038";"60400";"G008634";"T001019";"1996JJ00";"     860"
"2978847";"T001038";"60400";"G008634";"T001019";"1997JJ00";"     481"
"2978848";"T001038";"60400";"G008634";"T001019";"1998JJ00";"     355"
"2978849";"T001038";"60400";"G008634";"T001019";"1999JJ00";"     349"
"2978850";"T001038";"60400";"G008634";"T001019";"2000JJ00";"     543"
"2978851";"T001038";"60400";"G008634";"T001019";"2001JJ00";"     650"
"2978852";"T001038";"60400";"G008634";"T001019";"2002JJ00";"     392"
"2978853";"T001038";"60400";"G008634";"T001019";"2003JJ00";"     246"
"2978854";"T001038";"60400";"G008634";"T001019";"2004JJ00";"     185"
"2978855";"T001038";"60400";"G008634";"T001019";"2005JJ00";"     162"
"2978856";"T001038";"60400";"G008634";"T001019";"2006JJ00";"     179"
"2978857";"T001038";"60400";"G008634";"T001019";"2007JJ00";"     240"
"2978858";"T001038";"60400";"G008634";"T001019";"2008JJ00";"     281"
"2978859";"T001038";"60400";"G008634";"T001019";"2009JJ00";"     320"
"2978860";"T001038";"60400";"G008634";"T001019";"2010JJ00";"     385"
"2978861";"T001038";"60400";"G008634";"T001019";"2011JJ00";"     508"
"2978862";"T001038";"60400";"G008634";"T001019";"2012JJ00";"     449"
"2978863";"T001038";"60400";"G008634";"T001019";"2013JJ00";"     489"
"2978864";"T001038";"60400";"G008634";"T001019";"2014JJ00";"     392"
"2978865";"T001038";"60400";"G008634";"T001019";"2015JJ00";"     441"
"2978866";"T001038";"60400";"G008634";"T001019";"2016JJ00";"     902"
"2978867";"T001038";"60400";"G008634";"T001019";"2017JJ00";"     787"
"2988620";"T001038";"60400";"G008723";"T001019";"1995JJ00";"      60"
"2988621";"T001038";"60400";"G008723";"T001019";"1996JJ00";"      60"
"2988622";"T001038";"60400";"G008723";"T001019";"1997JJ00";"      79"
"2988623";"T001038";"60400";"G008723";"T001019";"1998JJ00";"      99"
"2988624";"T001038";"60400";"G008723";"T001019";"1999JJ00";"     101"
"2988625";"T001038";"60400";"G008723";"T001019";"2000JJ00";"     160"
"2988626";"T001038";"60400";"G008723";"T001019";"2001JJ00";"     197"
"2988627";"T001038";"60400";"G008723";"T001019";"2002JJ00";"     165"
"2988628";"T001038";"60400";"G008723";"T001019";"2003JJ00";"     162"
"2988629";"T001038";"60400";"G008723";"T001019";"2004JJ00";"     165"
"2988630";"T001038";"60400";"G008723";"T001019";"2005JJ00";"     143"
"2988631";"T001038";"60400";"G008723";"T001019";"2006JJ00";"     232"
"2988632";"T001038";"60400";"G008723";"T001019";"2007JJ00";"     604"
"2988633";"T001038";"60400";"G008723";"T001019";"2008JJ00";"     592"
"2988634";"T001038";"60400";"G008723";"T001019";"2009JJ00";"     516"
"2988635";"T001038";"60400";"G008723";"T001019";"2010JJ00";"     594"
"2988636";"T001038";"60400";"G008723";"T001019";"2011JJ00";"     595"
"2988637";"T001038";"60400";"G008723";"T001019";"2012JJ00";"     568"
"2988638";"T001038";"60400";"G008723";"T001019";"2013JJ00";"     644"
"2988639";"T001038";"60400";"G008723";"T001019";"2014JJ00";"    1140"
"2988640";"T001038";"60400";"G008723";"T001019";"2015JJ00";"    1063"
"2988641";"T001038";"60400";"G008723";"T001019";"2016JJ00";"    1305"
"2988642";"T001038";"60400";"G008723";"T001019";"2017JJ00";"    1780"
"2991265";"T001038";"60400";"G008746";"T001019";"1995JJ00";"      55"
"2991266";"T001038";"60400";"G008746";"T001019";"1996JJ00";"      93"
"2991267";"T001038";"60400";"G008746";"T001019";"1997JJ00";"     204"
"2991268";"T001038";"60400";"G008746";"T001019";"1998JJ00";"     229"
"2991269";"T001038";"60400";"G008746";"T001019";"1999JJ00";"     163"
"2991270";"T001038";"60400";"G008746";"T001019";"2000JJ00";"     408"
"2991271";"T001038";"60400";"G008746";"T001019";"2001JJ00";"     291"
"2991272";"T001038";"60400";"G008746";"T001019";"2002JJ00";"     168"
"2991273";"T001038";"60400";"G008746";"T001019";"2003JJ00";"     100"
"2991274";"T001038";"60400";"G008746";"T001019";"2004JJ00";"      46"
"2991275";"T001038";"60400";"G008746";"T001019";"2005JJ00";"      58"
"2991276";"T001038";"60400";"G008746";"T001019";"2006JJ00";"      35"
"2991277";"T001038";"60400";"G008746";"T001019";"2007JJ00";"      33"
"2991278";"T001038";"60400";"G008746";"T001019";"2008JJ00";"      60"
"2991279";"T001038";"60400";"G008746";"T001019";"2009JJ00";"      56"
"2991280";"T001038";"60400";"G008746";"T001019";"2010JJ00";"      71"
"2991281";"T001038";"60400";"G008746";"T001019";"2011JJ00";"      82"
"2991282";"T001038";"60400";"G008746";"T001019";"2012JJ00";"      89"
"2991283";"T001038";"60400";"G008746";"T001019";"2013JJ00";"      63"
"2991284";"T001038";"60400";"G008746";"T001019";"2014JJ00";"      69"
"2991285";"T001038";"60400";"G008746";"T001019";"2015JJ00";"     108"
"2991286";"T001038";"60400";"G008746";"T001019";"2016JJ00";"     132"
"2991287";"T001038";"60400";"G008746";"T001019";"2017JJ00";"      65"
"2992185";"T001038";"60400";"G008753";"T001019";"1995JJ00";"      69"
"2992186";"T001038";"60400";"G008753";"T001019";"1996JJ00";"      75"
"2992187";"T001038";"60400";"G008753";"T001019";"1997JJ00";"      81"
"2992188";"T001038";"60400";"G008753";"T001019";"1998JJ00";"      73"
"2992189";"T001038";"60400";"G008753";"T001019";"1999JJ00";"     139"
"2992190";"T001038";"60400";"G008753";"T001019";"2000JJ00";"     200"
"2992191";"T001038";"60400";"G008753";"T001019";"2001JJ00";"     254"
"2992192";"T001038";"60400";"G008753";"T001019";"2002JJ00";"     148"
"2992193";"T001038";"60400";"G008753";"T001019";"2003JJ00";"      75"
"2992194";"T001038";"60400";"G008753";"T001019";"2004JJ00";"      65"
"2992195";"T001038";"60400";"G008753";"T001019";"2005JJ00";"      41"
"2992196";"T001038";"60400";"G008753";"T001019";"2006JJ00";"      30"
"2992197";"T001038";"60400";"G008753";"T001019";"2007JJ00";"      44"
"2992198";"T001038";"60400";"G008753";"T001019";"2008JJ00";"      49"
"2992199";"T001038";"60400";"G008753";"T001019";"2009JJ00";"      53"
"2992200";"T001038";"60400";"G008753";"T001019";"2010JJ00";"      56"
"2992201";"T001038";"60400";"G008753";"T001019";"2011JJ00";"      71"
"2992202";"T001038";"60400";"G008753";"T001019";"2012JJ00";"     110"
"2992203";"T001038";"60400";"G008753";"T001019";"2013JJ00";"     454"
"2992204";"T001038";"60400";"G008753";"T001019";"2014JJ00";"    1878"
"2992205";"T001038";"60400";"G008753";"T001019";"2015JJ00";"    3973"
"2992206";"T001038";"60400";"G008753";"T001019";"2016JJ00";"    5067"
"2992207";"T001038";"60400";"G008753";"T001019";"2017JJ00";"    2204"
"2993910";"T001038";"60400";"G008766";"T001019";"1995JJ00";"     615"
"2993911";"T001038";"60400";"G008766";"T001019";"1996JJ00";"     899"
"2993912";"T001038";"60400";"G008766";"T001019";"1997JJ00";"     928"
"2993913";"T001038";"60400";"G008766";"T001019";"1998JJ00";"     839"
"2993914";"T001038";"60400";"G008766";"T001019";"1999JJ00";"     701"
"2993915";"T001038";"60400";"G008766";"T001019";"2000JJ00";"     918"
"2993916";"T001038";"60400";"G008766";"T001019";"2001JJ00";"     951"
"2993917";"T001038";"60400";"G008766";"T001019";"2002JJ00";"    1042"
"2993918";"T001038";"60400";"G008766";"T001019";"2003JJ00";"    1320"
"2993919";"T001038";"60400";"G008766";"T001019";"2004JJ00";"     867"
"2993920";"T001038";"60400";"G008766";"T001019";"2005JJ00";"     705"
"2993921";"T001038";"60400";"G008766";"T001019";"2006JJ00";"     664"
"2993922";"T001038";"60400";"G008766";"T001019";"2007JJ00";"     600"
"2993923";"T001038";"60400";"G008766";"T001019";"2008JJ00";"    1022"
"2993924";"T001038";"60400";"G008766";"T001019";"2009JJ00";"     964"
"2993925";"T001038";"60400";"G008766";"T001019";"2010JJ00";"    1119"
"2993926";"T001038";"60400";"G008766";"T001019";"2011JJ00";"    1020"
"2993927";"T001038";"60400";"G008766";"T001019";"2012JJ00";"     888"
"2993928";"T001038";"60400";"G008766";"T001019";"2013JJ00";"     931"
"2993929";"T001038";"60400";"G008766";"T001019";"2014JJ00";"     860"
"2993930";"T001038";"60400";"G008766";"T001019";"2015JJ00";"     862"
"2993931";"T001038";"60400";"G008766";"T001019";"2016JJ00";"    1140"
"2993932";"T001038";"60400";"G008766";"T001019";"2017JJ00";"    1520"
"2997705";"T001038";"60500";"G008533";"T001019";"1995JJ00";"     118"
"2997706";"T001038";"60500";"G008533";"T001019";"1996JJ00";"     244"
"2997707";"T001038";"60500";"G008533";"T001019";"1997JJ00";"     289"
"2997708";"T001038";"60500";"G008533";"T001019";"1998JJ00";"     293"
"2997709";"T001038";"60500";"G008533";"T001019";"1999JJ00";"     493"
"2997710";"T001038";"60500";"G008533";"T001019";"2000JJ00";"     404"
"2997711";"T001038";"60500";"G008533";"T001019";"2001JJ00";"     431"
"2997712";"T001038";"60500";"G008533";"T001019";"2002JJ00";"     202"
"2997713";"T001038";"60500";"G008533";"T001019";"2003JJ00";"     121"
"2997714";"T001038";"60500";"G008533";"T001019";"2004JJ00";"      35"
"2997715";"T001038";"60500";"G008533";"T001019";"2005JJ00";"      45"
"2997716";"T001038";"60500";"G008533";"T001019";"2006JJ00";"      44"
"2997717";"T001038";"60500";"G008533";"T001019";"2007JJ00";"      48"
"2997718";"T001038";"60500";"G008533";"T001019";"2008JJ00";"      55"
"2997719";"T001038";"60500";"G008533";"T001019";"2009JJ00";"      67"
"2997720";"T001038";"60500";"G008533";"T001019";"2010JJ00";"     101"
"2997721";"T001038";"60500";"G008533";"T001019";"2011JJ00";"     131"
"2997722";"T001038";"60500";"G008533";"T001019";"2012JJ00";"     117"
"2997723";"T001038";"60500";"G008533";"T001019";"2013JJ00";"      95"
"2997724";"T001038";"60500";"G008533";"T001019";"2014JJ00";"      79"
"2997725";"T001038";"60500";"G008533";"T001019";"2015JJ00";"     112"
"2997726";"T001038";"60500";"G008533";"T001019";"2016JJ00";"     172"
"2997727";"T001038";"60500";"G008533";"T001019";"2017JJ00";"     108"
"3000580";"T001038";"60500";"G008559";"T001019";"1995JJ00";"       6"
"3000581";"T001038";"60500";"G008559";"T001019";"1996JJ00";"       1"
"3000582";"T001038";"60500";"G008559";"T001019";"1997JJ00";"       1"
"3000583";"T001038";"60500";"G008559";"T001019";"1998JJ00";"       0"
"3000584";"T001038";"60500";"G008559";"T001019";"1999JJ00";"       0"
"3000585";"T001038";"60500";"G008559";"T001019";"2000JJ00";"       1"
"3000586";"T001038";"60500";"G008559";"T001019";"2001JJ00";"       1"
"3000587";"T001038";"60500";"G008559";"T001019";"2002JJ00";"       0"
"3000588";"T001038";"60500";"G008559";"T001019";"2003JJ00";"       0"
"3000589";"T001038";"60500";"G008559";"T001019";"2004JJ00";"       0"
"3000590";"T001038";"60500";"G008559";"T001019";"2005JJ00";"       0"
"3000591";"T001038";"60500";"G008559";"T001019";"2006JJ00";"       0"
"3000592";"T001038";"60500";"G008559";"T001019";"2007JJ00";"       0"
"3000593";"T001038";"60500";"G008559";"T001019";"2008JJ00";"       0"
"3000594";"T001038";"60500";"G008559";"T001019";"2009JJ00";"       4"
"3000595";"T001038";"60500";"G008559";"T001019";"2010JJ00";"       0"
"3000596";"T001038";"60500";"G008559";"T001019";"2011JJ00";"       0"
"3000597";"T001038";"60500";"G008559";"T001019";"2012JJ00";"       0"
"3000598";"T001038";"60500";"G008559";"T001019";"2013JJ00";"       0"
"3000599";"T001038";"60500";"G008559";"T001019";"2014JJ00";"       0"
"3000600";"T001038";"60500";"G008559";"T001019";"2015JJ00";"       0"
"3000601";"T001038";"60500";"G008559";"T001019";"2016JJ00";"       0"
"3000602";"T001038";"60500";"G008559";"T001019";"2017JJ00";"       0"
"3002305";"T001038";"60500";"G008575";"T001019";"1995JJ00";"      86"
"3002306";"T001038";"60500";"G008575";"T001019";"1996JJ00";"     109"
"3002307";"T001038";"60500";"G008575";"T001019";"1997JJ00";"      83"
"3002308";"T001038";"60500";"G008575";"T001019";"1998JJ00";"     104"
"3002309";"T001038";"60500";"G008575";"T001019";"1999JJ00";"      88"
"3002310";"T001038";"60500";"G008575";"T001019";"2000JJ00";"      88"
"3002311";"T001038";"60500";"G008575";"T001019";"2001JJ00";"     125"
"3002312";"T001038";"60500";"G008575";"T001019";"2002JJ00";"     145"
"3002313";"T001038";"60500";"G008575";"T001019";"2003JJ00";"     146"
"3002314";"T001038";"60500";"G008575";"T001019";"2004JJ00";"     167"
"3002315";"T001038";"60500";"G008575";"T001019";"2005JJ00";"     183"
"3002316";"T001038";"60500";"G008575";"T001019";"2006JJ00";"     187"
"3002317";"T001038";"60500";"G008575";"T001019";"2007JJ00";"     245"
"3002318";"T001038";"60500";"G008575";"T001019";"2008JJ00";"     393"
"3002319";"T001038";"60500";"G008575";"T001019";"2009JJ00";"     330"
"3002320";"T001038";"60500";"G008575";"T001019";"2010JJ00";"     312"
"3002321";"T001038";"60500";"G008575";"T001019";"2011JJ00";"     384"
"3002322";"T001038";"60500";"G008575";"T001019";"2012JJ00";"     335"
"3002323";"T001038";"60500";"G008575";"T001019";"2013JJ00";"     303"
"3002324";"T001038";"60500";"G008575";"T001019";"2014JJ00";"     320"
"3002325";"T001038";"60500";"G008575";"T001019";"2015JJ00";"     385"
"3002326";"T001038";"60500";"G008575";"T001019";"2016JJ00";"     391"
"3002327";"T001038";"60500";"G008575";"T001019";"2017JJ00";"     438"
"3004490";"T001038";"60500";"G008597";"T001019";"1995JJ00";"       1"
"3004491";"T001038";"60500";"G008597";"T001019";"1996JJ00";"       3"
"3004492";"T001038";"60500";"G008597";"T001019";"1997JJ00";"       3"
"3004493";"T001038";"60500";"G008597";"T001019";"1998JJ00";"       6"
"3004494";"T001038";"60500";"G008597";"T001019";"1999JJ00";"       5"
"3004495";"T001038";"60500";"G008597";"T001019";"2000JJ00";"       8"
"3004496";"T001038";"60500";"G008597";"T001019";"2001JJ00";"       7"
"3004497";"T001038";"60500";"G008597";"T001019";"2002JJ00";"      11"
"3004498";"T001038";"60500";"G008597";"T001019";"2003JJ00";"       3"
"3004499";"T001038";"60500";"G008597";"T001019";"2004JJ00";"       5"
"3004500";"T001038";"60500";"G008597";"T001019";"2005JJ00";"       0"
"3004501";"T001038";"60500";"G008597";"T001019";"2006JJ00";"       1"
"3004502";"T001038";"60500";"G008597";"T001019";"2007JJ00";"       8"
"3004503";"T001038";"60500";"G008597";"T001019";"2008JJ00";"      10"
"3004504";"T001038";"60500";"G008597";"T001019";"2009JJ00";"       7"
"3004505";"T001038";"60500";"G008597";"T001019";"2010JJ00";"      13"
"3004506";"T001038";"60500";"G008597";"T001019";"2011JJ00";"       9"
"3004507";"T001038";"60500";"G008597";"T001019";"2012JJ00";"      17"
"3004508";"T001038";"60500";"G008597";"T001019";"2013JJ00";"      23"
"3004509";"T001038";"60500";"G008597";"T001019";"2014JJ00";"      56"
"3004510";"T001038";"60500";"G008597";"T001019";"2015JJ00";"      62"
"3004511";"T001038";"60500";"G008597";"T001019";"2016JJ00";"      33"
"3004512";"T001038";"60500";"G008597";"T001019";"2017JJ00";"      10"
"3008400";"T001038";"60500";"G008633";"T001019";"1995JJ00";"     244"
"3008401";"T001038";"60500";"G008633";"T001019";"1996JJ00";"     449"
"3008402";"T001038";"60500";"G008633";"T001019";"1997JJ00";"     594"
"3008403";"T001038";"60500";"G008633";"T001019";"1998JJ00";"     742"
"3008404";"T001038";"60500";"G008633";"T001019";"1999JJ00";"     295"
"3008405";"T001038";"60500";"G008633";"T001019";"2000JJ00";"     384"
"3008406";"T001038";"60500";"G008633";"T001019";"2001JJ00";"     256"
"3008407";"T001038";"60500";"G008633";"T001019";"2002JJ00";"     126"
"3008408";"T001038";"60500";"G008633";"T001019";"2003JJ00";"     107"
"3008409";"T001038";"60500";"G008633";"T001019";"2004JJ00";"      88"
"3008410";"T001038";"60500";"G008633";"T001019";"2005JJ00";"     101"
"3008411";"T001038";"60500";"G008633";"T001019";"2006JJ00";"     131"
"3008412";"T001038";"60500";"G008633";"T001019";"2007JJ00";"     270"
"3008413";"T001038";"60500";"G008633";"T001019";"2008JJ00";"     497"
"3008414";"T001038";"60500";"G008633";"T001019";"2009JJ00";"     443"
"3008415";"T001038";"60500";"G008633";"T001019";"2010JJ00";"     286"
"3008416";"T001038";"60500";"G008633";"T001019";"2011JJ00";"     265"
"3008417";"T001038";"60500";"G008633";"T001019";"2012JJ00";"     254"
"3008418";"T001038";"60500";"G008633";"T001019";"2013JJ00";"     252"
"3008419";"T001038";"60500";"G008633";"T001019";"2014JJ00";"     256"
"3008420";"T001038";"60500";"G008633";"T001019";"2015JJ00";"     271"
"3008421";"T001038";"60500";"G008633";"T001019";"2016JJ00";"     438"
"3008422";"T001038";"60500";"G008633";"T001019";"2017JJ00";"     304"
"3008515";"T001038";"60500";"G008634";"T001019";"1995JJ00";"     223"
"3008516";"T001038";"60500";"G008634";"T001019";"1996JJ00";"     297"
"3008517";"T001038";"60500";"G008634";"T001019";"1997JJ00";"     179"
"3008518";"T001038";"60500";"G008634";"T001019";"1998JJ00";"     136"
"3008519";"T001038";"60500";"G008634";"T001019";"1999JJ00";"     125"
"3008520";"T001038";"60500";"G008634";"T001019";"2000JJ00";"     197"
"3008521";"T001038";"60500";"G008634";"T001019";"2001JJ00";"     232"
"3008522";"T001038";"60500";"G008634";"T001019";"2002JJ00";"     180"
"3008523";"T001038";"60500";"G008634";"T001019";"2003JJ00";"     107"
"3008524";"T001038";"60500";"G008634";"T001019";"2004JJ00";"      84"
"3008525";"T001038";"60500";"G008634";"T001019";"2005JJ00";"      84"
"3008526";"T001038";"60500";"G008634";"T001019";"2006JJ00";"      84"
"3008527";"T001038";"60500";"G008634";"T001019";"2007JJ00";"     127"
"3008528";"T001038";"60500";"G008634";"T001019";"2008JJ00";"     128"
"3008529";"T001038";"60500";"G008634";"T001019";"2009JJ00";"     174"
"3008530";"T001038";"60500";"G008634";"T001019";"2010JJ00";"     167"
"3008531";"T001038";"60500";"G008634";"T001019";"2011JJ00";"     209"
"3008532";"T001038";"60500";"G008634";"T001019";"2012JJ00";"     186"
"3008533";"T001038";"60500";"G008634";"T001019";"2013JJ00";"     190"
"3008534";"T001038";"60500";"G008634";"T001019";"2014JJ00";"     148"
"3008535";"T001038";"60500";"G008634";"T001019";"2015JJ00";"     156"
"3008536";"T001038";"60500";"G008634";"T001019";"2016JJ00";"     241"
"3008537";"T001038";"60500";"G008634";"T001019";"2017JJ00";"     216"
"3018290";"T001038";"60500";"G008723";"T001019";"1995JJ00";"      38"
"3018291";"T001038";"60500";"G008723";"T001019";"1996JJ00";"      31"
"3018292";"T001038";"60500";"G008723";"T001019";"1997JJ00";"      30"
"3018293";"T001038";"60500";"G008723";"T001019";"1998JJ00";"      37"
"3018294";"T001038";"60500";"G008723";"T001019";"1999JJ00";"      16"
"3018295";"T001038";"60500";"G008723";"T001019";"2000JJ00";"      36"
"3018296";"T001038";"60500";"G008723";"T001019";"2001JJ00";"      46"
"3018297";"T001038";"60500";"G008723";"T001019";"2002JJ00";"      54"
"3018298";"T001038";"60500";"G008723";"T001019";"2003JJ00";"      51"
"3018299";"T001038";"60500";"G008723";"T001019";"2004JJ00";"      47"
"3018300";"T001038";"60500";"G008723";"T001019";"2005JJ00";"      36"
"3018301";"T001038";"60500";"G008723";"T001019";"2006JJ00";"      51"
"3018302";"T001038";"60500";"G008723";"T001019";"2007JJ00";"     170"
"3018303";"T001038";"60500";"G008723";"T001019";"2008JJ00";"     182"
"3018304";"T001038";"60500";"G008723";"T001019";"2009JJ00";"     189"
"3018305";"T001038";"60500";"G008723";"T001019";"2010JJ00";"     200"
"3018306";"T001038";"60500";"G008723";"T001019";"2011JJ00";"     207"
"3018307";"T001038";"60500";"G008723";"T001019";"2012JJ00";"     205"
"3018308";"T001038";"60500";"G008723";"T001019";"2013JJ00";"     206"
"3018309";"T001038";"60500";"G008723";"T001019";"2014JJ00";"     531"
"3018310";"T001038";"60500";"G008723";"T001019";"2015JJ00";"     452"
"3018311";"T001038";"60500";"G008723";"T001019";"2016JJ00";"     556"
"3018312";"T001038";"60500";"G008723";"T001019";"2017JJ00";"     908"
"3020935";"T001038";"60500";"G008746";"T001019";"1995JJ00";"       4"
"3020936";"T001038";"60500";"G008746";"T001019";"1996JJ00";"      12"
"3020937";"T001038";"60500";"G008746";"T001019";"1997JJ00";"      25"
"3020938";"T001038";"60500";"G008746";"T001019";"1998JJ00";"      46"
"3020939";"T001038";"60500";"G008746";"T001019";"1999JJ00";"      32"
"3020940";"T001038";"60500";"G008746";"T001019";"2000JJ00";"      53"
"3020941";"T001038";"60500";"G008746";"T001019";"2001JJ00";"      69"
"3020942";"T001038";"60500";"G008746";"T001019";"2002JJ00";"      43"
"3020943";"T001038";"60500";"G008746";"T001019";"2003JJ00";"      15"
"3020944";"T001038";"60500";"G008746";"T001019";"2004JJ00";"       7"
"3020945";"T001038";"60500";"G008746";"T001019";"2005JJ00";"      10"
"3020946";"T001038";"60500";"G008746";"T001019";"2006JJ00";"       6"
"3020947";"T001038";"60500";"G008746";"T001019";"2007JJ00";"      22"
"3020948";"T001038";"60500";"G008746";"T001019";"2008JJ00";"      21"
"3020949";"T001038";"60500";"G008746";"T001019";"2009JJ00";"      22"
"3020950";"T001038";"60500";"G008746";"T001019";"2010JJ00";"      34"
"3020951";"T001038";"60500";"G008746";"T001019";"2011JJ00";"      35"
"3020952";"T001038";"60500";"G008746";"T001019";"2012JJ00";"      31"
"3020953";"T001038";"60500";"G008746";"T001019";"2013JJ00";"      38"
"3020954";"T001038";"60500";"G008746";"T001019";"2014JJ00";"      27"
"3020955";"T001038";"60500";"G008746";"T001019";"2015JJ00";"      24"
"3020956";"T001038";"60500";"G008746";"T001019";"2016JJ00";"      36"
"3020957";"T001038";"60500";"G008746";"T001019";"2017JJ00";"      26"
"3021855";"T001038";"60500";"G008753";"T001019";"1995JJ00";"      21"
"3021856";"T001038";"60500";"G008753";"T001019";"1996JJ00";"      25"
"3021857";"T001038";"60500";"G008753";"T001019";"1997JJ00";"      19"
"3021858";"T001038";"60500";"G008753";"T001019";"1998JJ00";"      18"
"3021859";"T001038";"60500";"G008753";"T001019";"1999JJ00";"      65"
"3021860";"T001038";"60500";"G008753";"T001019";"2000JJ00";"     107"
"3021861";"T001038";"60500";"G008753";"T001019";"2001JJ00";"      91"
"3021862";"T001038";"60500";"G008753";"T001019";"2002JJ00";"      67"
"3021863";"T001038";"60500";"G008753";"T001019";"2003JJ00";"      29"
"3021864";"T001038";"60500";"G008753";"T001019";"2004JJ00";"      19"
"3021865";"T001038";"60500";"G008753";"T001019";"2005JJ00";"      14"
"3021866";"T001038";"60500";"G008753";"T001019";"2006JJ00";"      16"
"3021867";"T001038";"60500";"G008753";"T001019";"2007JJ00";"      22"
